Individual	DateOfCapture	LitterSize	Size	Hornlength	Bodymass	Glizz	SexualActivity	Sex	Family
84	7	6	1.572640316	1.209975598	1.247425391	1.572640316	3	male	Scarlet
84	19	6	-0.133952615	0.190322725	0.583942256	-0.133952615	2	male	Scarlet
84	28	6	0.258032414	-0.920010942	-0.420030314	0.258032414	1	male	Scarlet
84	30	6	-1.006495133	-1.192432906	-0.569609477	-1.006495133	1	male	Scarlet
84	36	6	-0.759288701	-0.774441348	-0.14191045	-0.759288701	1	male	Scarlet
84	45	6	0.473203593	-0.472798559	0.068251795	0.473203593	2	male	Scarlet
84	70	6	-1.094227343	-1.38035652	-0.867458189	-1.094227343	1	male	Scarlet
84	71	6	-0.20995276	-0.545369656	0.223463504	-0.20995276	1	male	Scarlet
84	79	6	1.550923321	-0.879103193	-0.357292953	1.550923321	1	male	Scarlet
84	99	6	0.003871267	-0.404941491	0.034225877	0.003871267	2	male	Scarlet
85	60	6	1.308344344	0.136744878	0.072666134	1.308344344	2	male	Scarlet
85	64	6	0.336015858	-0.582363557	-0.300508614	0.336015858	1	male	Scarlet
85	82	6	-0.75153525	-0.485534851	0.083434073	-0.75153525	2	male	Scarlet
85	87	6	0.727231121	-0.87651321	-0.546381729	0.727231121	1	male	Scarlet
85	100	6	-0.531821218	-0.723699562	0.021740053	-0.531821218	1	male	Scarlet
86	2	6	0.251718843	0.658228758	-0.555333395	0.251718843	3	male	Scarlet
86	6	6	0.656073656	0.53526369	-0.164047038	0.656073656	3	male	Scarlet
86	9	6	0.210670654	0.916977091	-1.750207838	0.210670654	3	male	Scarlet
86	24	6	-0.704083692	-0.918075332	1.604219172	-0.704083692	1	male	Scarlet
86	26	6	1.7589343	0.472105747	0.022546313	1.7589343	2	male	Scarlet
86	27	6	1.312863689	-0.693365875	1.872727372	1.312863689	1	male	Scarlet
86	29	6	0.572857316	0.890028378	-1.112567588	0.572857316	3	male	Scarlet
86	43	6	1.391760208	1.169346301	-1.050300258	1.391760208	3	male	Scarlet
86	45	6	1.106732859	-0.472798559	1.396629319	1.106732859	2	male	Scarlet
86	59	6	0.616719382	0.773047891	-1.043736469	0.616719382	3	male	Scarlet
86	73	6	0.079944151	-1.63257165	2.690836202	0.079944151	0	male	Scarlet
45	27	7	0.910760183	-0.693365875	-0.98682645	0.910760183	1	male	Littlehorn
45	35	7	1.593403188	0.327640741	-0.700082356	1.593403188	2	male	Littlehorn
45	53	7	1.10516079	-0.724374909	-1.229866506	1.10516079	1	male	Littlehorn
47	12	7	0.839843632	-2.247798349	-3.650526039	0.839843632	0	male	Littlehorn
47	58	7	0.411803084	-1.101739144	-1.865080144	0.411803084	1	male	Littlehorn
47	73	7	-0.971673537	-1.63257165	-3.565925083	-0.971673537	0	male	Littlehorn
48	27	7	1.475617294	-0.693365875	0.870955747	1.475617294	1	male	Littlehorn
48	71	7	1.170041908	-0.545369656	0.523208566	1.170041908	1	male	Littlehorn
49	3	7	-1.440402659	-1.704059553	0.90310909	-1.440402659	0	male	Littlehorn
49	13	7	-1.133087809	-0.871037282	0.038658	-1.133087809	1	male	Littlehorn
49	16	7	-0.721793794	-0.93606162	0.368382011	-0.721793794	1	male	Littlehorn
49	27	7	-0.868088838	-0.693365875	0.235164468	-0.868088838	1	male	Littlehorn
49	42	7	0.036847948	-0.176036826	-0.226331468	0.036847948	2	male	Littlehorn
49	52	7	-0.736773506	-0.258653761	0.152409246	-0.736773506	2	male	Littlehorn
49	53	7	-0.841916367	-0.724374909	0.320235033	-0.841916367	1	male	Littlehorn
49	65	7	-0.360377593	-0.490006807	0.414188032	-0.360377593	2	male	Littlehorn
49	71	7	-0.817125915	-0.545369656	-0.09151345	-0.817125915	1	male	Littlehorn
51	10	7	-0.237736098	-0.919341637	-0.442782011	-0.237736098	1	male	Gracegull
51	13	7	0.710159969	-0.871037282	0.170853343	0.710159969	1	male	Gracegull
51	16	7	0.858825749	-0.93606162	-0.254153055	0.858825749	1	male	Gracegull
51	46	7	1.618671598	0.727785292	1.734976014	1.618671598	3	male	Gracegull
51	70	7	-0.163318636	-1.38035652	-1.281656383	-0.163318636	1	male	Gracegull
51	76	7	0.467599351	-0.619058622	-0.129720781	0.467599351	1	male	Gracegull
51	92	7	0.61003079	0.229433234	0.977568083	0.61003079	2	male	Gracegull
51	100	7	0.593911917	-0.723699562	-0.073394258	0.593911917	1	male	Gracegull
52	8	7	-1.010713091	0.584713161	1.189540409	-1.010713091	3	male	Gracegull
52	23	7	0.578356813	1.530093417	0.668859318	0.578356813	4	male	Gracegull
52	31	7	-0.30726505	0.426233575	0.858700209	-0.30726505	2	male	Gracegull
52	43	7	-0.814543545	1.169346301	1.190892003	-0.814543545	3	male	Gracegull
52	59	7	-0.156554178	0.773047891	0.563044191	-0.156554178	3	male	Gracegull
52	90	7	-0.606682564	0.996396813	1.349545515	-0.606682564	3	male	Gracegull
53	70	7	0.798547706	-1.38035652	-0.836620964	0.798547706	1	male	Gracegull
55	6	7	-0.722594512	0.53526369	0.153621204	-0.722594512	3	male	Gracegull
55	45	7	-1.072762362	-0.472798559	0.125838221	-1.072762362	2	male	Gracegull
55	51	7	0.992145489	0.221045334	0.949711121	0.992145489	2	male	Gracegull
55	75	7	0.206571686	-0.834672886	0.033129755	0.206571686	1	male	Gracegull
55	81	7	-0.661370927	-0.067054644	0.088606964	-0.661370927	2	male	Gracegull
56	27	7	-0.055352023	-0.693365875	0.006557959	-0.055352023	1	male	Gracegull
56	51	7	2.031911631	0.221045334	1.141399967	2.031911631	2	male	Gracegull
56	72	7	1.107111582	-0.914980171	-0.482242347	1.107111582	1	male	Gracegull
56	76	7	1.341793811	-0.619058622	0.155667084	1.341793811	1	male	Gracegull
56	85	7	0.932036072	-0.762366823	0.45234542	0.932036072	1	male	Gracegull
57	13	7	0.138575364	-0.871037282	0.437686825	0.138575364	1	male	Gracegull
57	30	7	0.195715916	-1.192432906	0.583808779	0.195715916	1	male	Gracegull
57	65	7	1.629612312	-0.490006807	0.330206381	1.629612312	2	male	Gracegull
57	98	7	0.346626222	-0.502208137	0.969792681	0.346626222	1	male	Gracegull
58	10	7	0.766523264	-0.919341637	-0.688941006	0.766523264	1	male	Gracegull
58	58	7	-1.084788455	-1.101739144	-0.777243938	-1.084788455	1	male	Gracegull
58	65	7	0.433997368	-0.490006807	-0.116876958	0.433997368	2	male	Gracegull
58	73	7	1.20635984	-1.63257165	-0.997596038	1.20635984	0	male	Gracegull
58	88	7	0.950605415	-0.994729783	-0.736341046	0.950605415	1	male	Gracegull
58	99	7	-1.021481562	-0.404941491	0.150713951	-1.021481562	2	male	Gracegull
59	35	7	0.549915599	0.327640741	-0.131543961	0.549915599	2	male	Gracegull
59	37	7	-0.612335408	-0.860625956	0.657679714	-0.612335408	1	male	Gracegull
59	57	7	-1.172588896	-0.520800496	0.52689083	-1.172588896	1	male	Gracegull
59	64	7	-0.179843363	-0.582363557	0.291228675	-0.179843363	1	male	Gracegull
59	65	7	-0.350236518	-0.490006807	0.364737841	-0.350236518	2	male	Gracegull
59	83	7	0.630387538	0.798978466	0.362598028	0.630387538	3	male	Gracegull
61	5	7	-0.374219785	1.445907095	-0.169084454	-0.374219785	3	male	Jewels
61	68	7	0.34979157	1.718414285	0.026145837	0.34979157	4	male	Jewels
61	83	7	-2.51247229	0.798978466	-0.742094338	-2.51247229	3	male	Jewels
61	90	7	-0.496403352	0.996396813	-0.170800923	-0.496403352	3	male	Jewels
62	7	7	0.502155481	1.209975598	-2.540864114	0.502155481	3	male	Jewels
62	9	7	0.190691991	0.916977091	-2.338935986	0.190691991	3	male	Jewels
62	14	7	-0.122338159	0.409072202	-2.001807066	-0.122338159	2	male	Jewels
62	36	7	-2.20533288	-0.774441348	0.457754878	-2.20533288	1	male	Jewels
62	62	7	-0.593354354	0.541148142	-1.838350326	-0.593354354	3	male	Jewels
62	91	7	-0.937027859	-0.608937831	-0.55515449	-0.937027859	1	male	Jewels
63	6	7	0.038943241	0.53526369	0.181508725	0.038943241	3	male	Jewels
63	10	7	-0.972370088	-0.919341637	-0.559264699	-0.972370088	1	male	Jewels
63	15	7	0.175107508	-0.615829344	-0.006124203	0.175107508	1	male	Jewels
63	17	7	0.615744803	0.870486354	0.733493862	0.615744803	3	male	Jewels
63	29	7	0.550400592	0.890028378	0.454793221	0.550400592	3	male	Jewels
63	33	7	-1.124587473	-1.557927001	-0.884836612	-1.124587473	0	male	Jewels
63	40	7	0.564861507	-0.560295417	0.129023937	0.564861507	1	male	Jewels
63	50	7	1.0095514	1.226620373	1.338550788	1.0095514	3	male	Jewels
63	54	7	-1.409487322	-2.266015122	-1.889656032	-1.409487322	0	male	Jewels
63	94	7	0.172633377	0.163716356	0.029999509	0.172633377	2	male	Jewels
64	43	7	-1.094495489	1.169346301	0.057959509	-1.094495489	3	male	Jewels
64	47	7	-0.936121451	0.322152436	-0.05700991	-0.936121451	2	male	Jewels
64	59	7	-0.895492538	0.773047891	0.156161656	-0.895492538	3	male	Jewels
64	92	7	-0.903952614	0.229433234	-0.026232173	-0.903952614	2	male	Jewels
65	4	7	-0.803867175	1.011732536	0.29481613	-0.803867175	3	male	Jewels
65	14	7	-0.394985502	0.409072202	0.135005572	-0.394985502	2	male	Jewels
65	68	7	0.741388028	1.718414285	-0.043637826	0.741388028	4	male	Jewels
66	2	7	-0.705891504	0.658228758	-0.395327038	-0.705891504	3	male	Jewels
66	4	7	1.093873848	1.011732536	0.056247667	1.093873848	3	male	Jewels
66	20	7	0.522914235	0.868114935	-0.145804404	0.522914235	3	male	Jewels
66	31	7	-0.507283409	0.426233575	0.057122307	-0.507283409	2	male	Jewels
66	41	7	0.072858996	0.842550021	-0.201958081	0.072858996	3	male	Jewels
66	50	7	-0.522487124	1.226620373	-0.331577512	-0.522487124	3	male	Jewels
66	92	7	-1.025825161	0.229433234	-1.038167236	-1.025825161	2	male	Jewels
66	97	7	-0.373942819	2.087598432	0.148273314	-0.373942819	4	male	Jewels
67	6	7	-0.346341936	0.53526369	-1.334247406	-0.346341936	3	male	Jewels
67	9	7	0.659957287	0.916977091	-0.777116304	0.659957287	3	male	Jewels
67	23	7	0.914810754	1.530093417	-0.870117458	0.914810754	4	male	Jewels
67	86	7	-1.01628613	0.208683279	-1.676406695	-1.01628613	2	male	Jewels
68	2	7	-0.44151518	0.658228758	-1.755875306	-0.44151518	3	male	Jewels
68	11	7	-1.192056375	0.315073242	-0.637079218	-1.192056375	2	male	Jewels
68	20	7	1.976669996	0.868114935	-2.308556701	1.976669996	3	male	Jewels
68	77	7	0.53431199	0.443795694	-1.674534753	0.53431199	2	male	Jewels
68	81	7	-0.438443911	-0.067054644	-0.804393876	-0.438443911	2	male	Jewels
68	84	7	0.551938975	0.288380761	-1.170907945	0.551938975	2	male	Jewels
68	98	7	-1.696642895	-0.502208137	0.437085054	-1.696642895	1	male	Jewels
69	10	7	-0.149683892	-0.919341637	-1.181598997	-0.149683892	1	male	Jewels
69	28	7	0.877057898	-0.920010942	-1.374040051	0.877057898	1	male	Jewels
69	42	7	1.3079157	-0.176036826	-0.438527936	1.3079157	2	male	Jewels
69	64	7	-0.105174186	-0.582363557	-0.716985397	-0.105174186	1	male	Jewels
69	72	7	0.040898826	-0.914980171	-1.087318664	0.040898826	1	male	Jewels
69	84	7	0.758624067	0.288380761	-0.301363429	0.758624067	2	male	Jewels
70	14	7	0.66740934	0.409072202	-1.595670221	0.66740934	2	male	Jewels
70	25	7	-0.25076088	-0.012874037	-0.909335019	-0.25076088	2	male	Jewels
70	50	7	1.457016617	1.226620373	-2.216378192	1.457016617	3	male	Jewels
70	85	7	0.148925084	-0.762366823	-0.263277497	0.148925084	1	male	Jewels
71	42	7	-1.002515837	-0.176036826	1.508572771	-1.002515837	2	male	Fluffytail
71	51	7	-1.366881543	0.221045334	1.928855846	-1.366881543	2	male	Fluffytail
71	69	7	1.237941141	0.866648514	-0.840534405	1.237941141	3	male	Fluffytail
71	74	7	0.637955877	0.0459885	-0.04602652	0.637955877	2	male	Fluffytail
71	77	7	-0.318864768	0.443795694	0.514647643	-0.318864768	2	male	Fluffytail
72	12	7	-1.551988124	-2.247798349	-1.554401607	-1.551988124	0	male	Fluffytail
72	15	7	1.976462724	-0.615829344	0.523705096	1.976462724	1	male	Fluffytail
72	16	7	0.841858495	-0.93606162	0.277137802	0.841858495	1	male	Fluffytail
72	30	7	-0.986298335	-1.192432906	-0.582835533	-0.986298335	1	male	Fluffytail
72	39	7	-0.494344259	-2.017371739	-1.151397664	-0.494344259	0	male	Fluffytail
72	40	7	-0.258121609	-0.560295417	0.444209564	-0.258121609	1	male	Fluffytail
72	87	7	2.158866867	-0.87651321	0.773009967	2.158866867	1	male	Fluffytail
72	88	7	0.219607953	-0.994729783	0.438958225	0.219607953	1	male	Fluffytail
73	12	7	-0.028594322	-2.247798349	0.968822586	-0.028594322	0	male	Fluffytail
73	38	7	0.110311033	-1.011812241	1.974801205	0.110311033	1	male	Fluffytail
73	57	7	0.119277717	-0.520800496	1.603215197	0.119277717	1	male	Fluffytail
73	61	7	-1.047111355	-1.72273929	0.910364209	-1.047111355	0	male	Fluffytail
73	73	7	-0.026800679	-1.63257165	1.17452908	-0.026800679	0	male	Fluffytail
74	13	7	0.54859968	-0.871037282	0.14119674	0.54859968	1	male	Fluffytail
74	25	7	0.229075895	-0.012874037	0.102016626	0.229075895	2	male	Fluffytail
74	34	7	0.981013811	-0.335548438	-0.40594588	0.981013811	2	male	Fluffytail
74	41	7	1.05077807	0.842550021	-0.436093903	1.05077807	3	male	Fluffytail
74	49	7	0.535306854	1.44919978	-0.017103732	0.535306854	3	male	Fluffytail
74	72	7	0.219671291	-0.914980171	-0.446654471	0.219671291	1	male	Fluffytail
74	79	7	0.318714357	-0.879103193	0.356838072	0.318714357	1	male	Fluffytail
74	82	7	0.377459071	-0.485534851	-0.05972641	0.377459071	2	male	Fluffytail
75	2	7	0.054136613	0.658228758	0.175249901	0.054136613	3	male	Fluffytail
75	18	7	0.207482623	1.420853205	0.608707999	0.207482623	3	male	Fluffytail
75	26	7	-0.057657189	0.472105747	0.643167096	-0.057657189	2	male	Fluffytail
75	51	7	0.564824989	0.221045334	0.081608875	0.564824989	2	male	Fluffytail
75	56	7	0.6108248	0.452232528	0.245519307	0.6108248	2	male	Fluffytail
75	60	7	0.265779125	0.136744878	0.453981985	0.265779125	2	male	Fluffytail
75	74	7	-1.15574417	0.0459885	0.94929579	-1.15574417	2	male	Fluffytail
75	82	7	-0.764690471	-0.485534851	1.040945167	-0.764690471	2	male	Fluffytail
75	83	7	-0.216817234	0.798978466	0.5822237	-0.216817234	3	male	Fluffytail
76	30	7	2.440485264	-1.192432906	0.091943645	2.440485264	1	male	Fluffytail
76	73	7	0.367681007	-1.63257165	0.767213725	0.367681007	0	male	Fluffytail
77	4	7	-0.015298472	1.011732536	-1.084541596	-0.015298472	3	male	Fluffytail
77	20	7	2.091257547	0.868114935	-0.542922844	2.091257547	3	male	Fluffytail
77	28	7	-1.370827163	-0.920010942	-0.861263944	-1.370827163	1	male	Fluffytail
77	51	7	-0.625301872	0.221045334	-0.579822464	-0.625301872	2	male	Fluffytail
77	52	7	-1.262257249	-0.258653761	-0.924143246	-1.262257249	2	male	Fluffytail
77	56	7	0.819605346	0.452232528	-0.695386795	0.819605346	2	male	Fluffytail
78	16	7	-0.752202399	-0.93606162	2.29005498	-0.752202399	1	male	Fluffytail
78	19	7	0.808028003	0.190322725	-0.676502262	0.808028003	2	male	Fluffytail
78	29	7	0.890456748	0.890028378	-2.635367109	0.890456748	3	male	Fluffytail
78	31	7	-0.592564938	0.426233575	-0.870792386	-0.592564938	2	male	Fluffytail
78	32	7	0.550860898	0.231879327	-1.139875824	0.550860898	2	male	Fluffytail
78	37	7	-1.486155847	-0.860625956	1.922021965	-1.486155847	1	male	Fluffytail
78	47	7	-0.315534879	0.322152436	-0.561937404	-0.315534879	2	male	Fluffytail
78	72	7	-0.931125346	-0.914980171	1.763163236	-0.931125346	1	male	Fluffytail
78	82	7	-1.189444838	-0.485534851	1.198436435	-1.189444838	2	male	Fluffytail
78	93	7	0.580023341	-0.436399323	0.707021896	0.580023341	2	male	Fluffytail
79	30	7	-0.895285431	-1.192432906	1.491075712	-0.895285431	1	male	Fluffytail
79	70	7	0.389126302	-1.38035652	0.082366079	0.389126302	1	male	Fluffytail
79	99	7	0.8525962	-0.404941491	-0.141870215	0.8525962	2	male	Fluffytail
80	19	7	0.45076763	0.190322725	0.771047405	0.45076763	2	male	Fluffytail
80	82	7	0.636015693	-0.485534851	0.377572575	0.636015693	2	male	Fluffytail
80	88	7	0.538620703	-0.994729783	0.331264248	0.538620703	1	male	Fluffytail
80	93	7	1.182976123	-0.436399323	0.294570616	1.182976123	2	male	Fluffytail
81	15	7	-0.051599355	-0.615829344	0.905274897	-0.051599355	1	male	Scarlet
81	42	7	0.758643857	-0.176036826	0.487228833	0.758643857	2	male	Scarlet
81	65	7	-0.624701012	-0.490006807	0.81125849	-0.624701012	2	male	Scarlet
81	73	7	-1.102952095	-1.63257165	1.807866201	-1.102952095	0	male	Scarlet
81	82	7	0.623776368	-0.485534851	1.091847552	0.623776368	2	male	Scarlet
81	88	7	0.395361347	-0.994729783	1.351820706	0.395361347	1	male	Scarlet
81	100	7	0.605074621	-0.723699562	1.031366066	0.605074621	1	male	Scarlet
82	10	7	-0.646389864	-0.919341637	1.373462999	-0.646389864	1	male	Scarlet
82	25	7	0.575752817	-0.012874037	1.169801822	0.575752817	2	male	Scarlet
82	32	7	1.093744492	0.231879327	0.914194668	1.093744492	2	male	Scarlet
82	64	7	0.160289144	-0.582363557	1.223755792	0.160289144	1	male	Scarlet
82	99	7	0.748507683	-0.404941491	1.553927173	0.748507683	2	male	Scarlet
82	100	7	0.307821976	-0.723699562	1.190558887	0.307821976	1	male	Scarlet
83	56	7	-0.875543958	0.452232528	-0.321116702	-0.875543958	2	male	Scarlet
83	59	7	-0.298865451	0.773047891	-0.426859616	-0.298865451	3	male	Scarlet
83	63	7	-1.239038279	-0.102512508	-0.001385736	-1.239038279	2	male	Scarlet
83	81	7	-1.725958316	-0.067054644	0.384099288	-1.725958316	2	male	Scarlet
83	99	7	-1.199102224	-0.404941491	0.080475077	-1.199102224	2	male	Scarlet
84	64	7	1.402959239	-0.582363557	-0.325514777	1.402959239	1	male	Scarlet
84	75	7	1.191324422	-0.834672886	-0.508177056	1.191324422	1	male	Scarlet
85	38	7	0.049288933	-1.011812241	-0.496456809	0.049288933	1	male	Scarlet
85	58	7	-0.123980753	-1.101739144	-0.550918619	-0.123980753	1	male	Scarlet
85	96	7	1.830867841	-0.679281143	0.316891966	1.830867841	1	male	Scarlet
86	4	7	1.802320164	1.011732536	-0.622600058	1.802320164	3	male	Scarlet
86	38	7	0.25587523	-1.011812241	2.075320444	0.25587523	1	male	Scarlet
49	10	8	0.172907657	-0.919341637	0.122813035	0.172907657	1	male	Littlehorn
49	33	8	-0.320264162	-1.557927001	0.59297552	-0.320264162	0	male	Littlehorn
52	13	8	-1.003441896	-0.871037282	1.308271063	-1.003441896	1	male	Gracegull
52	27	8	-0.037389886	-0.693365875	0.237027616	-0.037389886	1	male	Gracegull
52	46	8	0.261313443	0.727785292	0.473707136	0.261313443	3	male	Gracegull
52	53	8	0.482743238	-0.724374909	-0.031610511	0.482743238	1	male	Gracegull
52	74	8	0.733634464	0.0459885	-0.108956764	0.733634464	2	male	Gracegull
52	75	8	0.119453058	-0.834672886	0.014049001	0.119453058	1	male	Gracegull
52	78	8	0.046898519	-0.574846951	0.476440395	0.046898519	1	male	Gracegull
52	84	8	0.106827118	0.288380761	0.50571852	0.106827118	2	male	Gracegull
52	91	8	-0.618458947	-0.608937831	0.680912806	-0.618458947	1	male	Gracegull
52	93	8	-1.046258518	-0.436399323	1.435495789	-1.046258518	2	male	Gracegull
53	54	8	1.228978875	-2.266015122	-1.27972651	1.228978875	0	male	Gracegull
55	13	8	-0.65245204	-0.871037282	-0.228774267	-0.65245204	1	male	Gracegull
55	16	8	0.843660206	-0.93606162	0.252951458	0.843660206	1	male	Gracegull
55	28	8	1.550877187	-0.920010942	0.570375534	1.550877187	1	male	Gracegull
55	33	8	2.696573103	-1.557927001	0.906175378	2.696573103	0	male	Gracegull
55	38	8	-0.432155443	-1.011812241	-0.066170511	-0.432155443	1	male	Gracegull
55	79	8	-0.349707768	-0.879103193	-0.325444842	-0.349707768	1	male	Gracegull
55	88	8	-0.831780296	-0.994729783	-0.374676332	-0.831780296	1	male	Gracegull
55	91	8	-1.043795406	-0.608937831	-0.142322838	-1.043795406	1	male	Gracegull
57	70	8	0.579709994	-1.38035652	0.329436833	0.579709994	1	male	Gracegull
57	88	8	1.764412572	-0.994729783	0.658945534	1.764412572	1	male	Gracegull
58	12	8	-0.509323982	-2.247798349	-1.416684616	-0.509323982	0	male	Gracegull
59	11	8	0.853808145	0.315073242	0.698749803	0.853808145	2	male	Gracegull
59	66	8	-0.508542067	-0.92147458	0.719683294	-0.508542067	1	male	Gracegull
59	87	8	0.276157027	-0.87651321	0.582529746	0.276157027	1	male	Gracegull
61	4	8	0.517762129	1.011732536	0.040317169	0.517762129	3	male	Jewels
61	6	8	-0.75094754	0.53526369	-0.096633884	-0.75094754	3	male	Jewels
61	60	8	-0.540437007	0.136744878	-0.45373157	-0.540437007	2	male	Jewels
62	3	8	-1.178003031	-1.704059553	-0.390429536	-1.178003031	0	male	Jewels
62	17	8	0.536088487	0.870486354	-2.45753903	0.536088487	3	male	Jewels
62	29	8	1.17377112	0.890028378	-3.164364675	1.17377112	3	male	Jewels
62	33	8	-2.115017621	-1.557927001	0.877354055	-2.115017621	0	male	Jewels
62	34	8	-0.076433861	-0.335548438	-1.534209	-0.076433861	2	male	Jewels
62	37	8	-1.04629662	-0.860625956	-0.47431283	-1.04629662	1	male	Jewels
62	50	8	0.633167405	1.226620373	-2.97415145	0.633167405	3	male	Jewels
62	53	8	0.483975733	-0.724374909	-1.370716588	0.483975733	1	male	Jewels
62	55	8	0.092847066	-0.104531934	-1.620121817	0.092847066	2	male	Jewels
62	56	8	0.096543916	0.452232528	-2.21159051	0.096543916	2	male	Jewels
62	79	8	-0.225980347	-0.879103193	-0.638661019	-0.225980347	1	male	Jewels
62	94	8	-0.207752873	0.163716356	-1.578646213	-0.207752873	2	male	Jewels
63	61	8	0.811497905	-1.72273929	0.028952421	0.811497905	0	male	Jewels
63	100	8	1.631813558	-0.723699562	0.735164583	1.631813558	1	male	Jewels
64	7	8	-0.302869539	1.209975598	0.062451273	-0.302869539	3	male	Jewels
64	11	8	-0.375242736	0.315073242	-0.043649478	-0.375242736	2	male	Jewels
64	30	8	-1.404173213	-1.192432906	-0.2591295	-1.404173213	1	male	Jewels
64	42	8	-0.419645673	-0.176036826	-0.283511575	-0.419645673	2	male	Jewels
64	46	8	0.866160056	0.727785292	0.255972948	0.866160056	3	male	Jewels
64	50	8	1.076844616	1.226620373	0.457996386	1.076844616	3	male	Jewels
64	51	8	1.324629744	0.221045334	-0.020361149	1.324629744	2	male	Jewels
64	55	8	-0.687499131	-0.104531934	0.193563697	-0.687499131	2	male	Jewels
64	57	8	-0.571925584	-0.520800496	0.332266767	-0.571925584	1	male	Jewels
64	84	8	-1.32181412	0.288380761	0.082421867	-1.32181412	2	male	Jewels
64	86	8	0.500251406	0.208683279	-0.262873501	0.500251406	2	male	Jewels
65	2	8	0.917013359	0.658228758	-0.211586665	0.917013359	3	male	Jewels
65	35	8	0.692458923	0.327640741	-0.548130444	0.692458923	2	male	Jewels
66	6	8	1.08653522	0.53526369	0.233500471	1.08653522	3	male	Jewels
66	15	8	-0.639958987	-0.615829344	-0.362957828	-0.639958987	1	male	Jewels
66	24	8	-1.161893231	-0.918075332	-0.829179567	-1.161893231	1	male	Jewels
66	30	8	-0.613230059	-1.192432906	-0.851289041	-0.613230059	1	male	Jewels
66	51	8	-0.013545353	0.221045334	0.16998358	-0.013545353	2	male	Jewels
66	56	8	0.807853394	0.452232528	-0.139067781	0.807853394	2	male	Jewels
66	66	8	0.48420067	-0.92147458	-0.484926948	0.48420067	1	male	Jewels
67	2	8	1.224176347	0.658228758	-0.333160218	1.224176347	3	male	Jewels
67	25	8	-0.042290823	-0.012874037	-1.274732388	-0.042290823	2	male	Jewels
67	47	8	0.771879914	0.322152436	-0.565498275	0.771879914	2	male	Jewels
67	89	8	0.664574208	0.532931723	-0.890400798	0.664574208	3	male	Jewels
67	94	8	0.338956174	0.163716356	-0.864994493	0.338956174	2	male	Jewels
68	13	8	-0.053400448	-0.871037282	0.506383525	-0.053400448	1	male	Jewels
68	24	8	0.752497809	-0.918075332	0.892767629	0.752497809	1	male	Jewels
68	25	8	0.6754498	-0.012874037	-1.036908287	0.6754498	2	male	Jewels
68	53	8	-0.847215498	-0.724374909	0.523891721	-0.847215498	1	male	Jewels
68	57	8	-0.75339547	-0.520800496	0.531214036	-0.75339547	1	male	Jewels
68	64	8	1.150698405	-0.582363557	0.404214164	1.150698405	1	male	Jewels
68	76	8	0.69587454	-0.619058622	0.409526446	0.69587454	1	male	Jewels
68	94	8	2.42033369	0.163716356	-1.297225105	2.42033369	2	male	Jewels
68	100	8	1.196369018	-0.723699562	1.012406716	1.196369018	1	male	Jewels
69	12	8	1.722489725	-2.247798349	-2.43530951	1.722489725	0	male	Jewels
70	38	8	0.720746513	-1.011812241	-0.075461589	0.720746513	1	male	Jewels
70	39	8	-0.213823114	-2.017371739	1.042763624	-0.213823114	0	male	Jewels
70	72	8	1.084407405	-0.914980171	-0.300361958	1.084407405	1	male	Jewels
70	73	8	0.826268089	-1.63257165	-0.072705108	0.826268089	0	male	Jewels
71	10	8	0.109552102	-0.919341637	0.807194926	0.109552102	1	male	Fluffytail
71	16	8	-1.645324219	-0.93606162	2.493914663	-1.645324219	1	male	Fluffytail
71	36	8	-0.699179719	-0.774441348	1.635048766	-0.699179719	1	male	Fluffytail
71	37	8	0.547194569	-0.860625956	0.165084592	0.547194569	1	male	Fluffytail
71	45	8	1.125717291	-0.472798559	-0.371412356	1.125717291	2	male	Fluffytail
71	48	8	0.280629117	-0.0686455	0.793436792	0.280629117	2	male	Fluffytail
71	52	8	0.302816142	-0.258653761	0.533370267	0.302816142	2	male	Fluffytail
71	65	8	-0.236415204	-0.490006807	1.454082679	-0.236415204	2	male	Fluffytail
71	70	8	-0.684010453	-1.38035652	1.189241394	-0.684010453	1	male	Fluffytail
71	72	8	0.007318897	-0.914980171	1.169694004	0.007318897	1	male	Fluffytail
71	81	8	0.441388426	-0.067054644	0.7245541	0.441388426	2	male	Fluffytail
74	39	8	1.502423724	-2.017371739	-0.590160552	1.502423724	0	male	Fluffytail
74	74	8	1.087269663	0.0459885	-0.186537623	1.087269663	2	male	Fluffytail
75	13	8	0.158446534	-0.871037282	0.310177601	0.158446534	1	male	Fluffytail
75	15	8	0.680840269	-0.615829344	0.154618741	0.680840269	1	male	Fluffytail
75	61	8	-0.545922615	-1.72273929	0.367618054	-0.545922615	0	male	Fluffytail
75	64	8	0.421331583	-0.582363557	0.143674584	0.421331583	1	male	Fluffytail
75	75	8	0.525182575	-0.834672886	0.207240944	0.525182575	1	male	Fluffytail
75	87	8	-0.492951049	-0.87651321	0.493382738	-0.492951049	1	male	Fluffytail
77	35	8	0.538840439	0.327640741	-0.522884979	0.538840439	2	male	Fluffytail
77	37	8	0.002698696	-0.860625956	-0.130499398	0.002698696	1	male	Fluffytail
77	38	8	0.506522305	-1.011812241	0.120693052	0.506522305	1	male	Fluffytail
77	53	8	-0.110523519	-0.724374909	-0.080952204	-0.110523519	1	male	Fluffytail
77	55	8	1.254977903	-0.104531934	0.044101531	1.254977903	2	male	Fluffytail
